waveform	[0]	[1]	[2]
t0	2023-02-25  12:35:45.046400	2023-02-25  12:35:45.046400	2023-02-25  12:35:45.046400
delta t	4.980000E-5	4.980000E-5	4.980000E-5

time	Y[0]	Y[1]	Y[2]
2023-02-25  12:35:45.864564	2.028809E+1	3.242188E+1	4.501343E+1
2023-02-25  12:35:45.864614	2.017212E+1	3.244019E+1	4.493408E+1
2023-02-25  12:35:45.864664	2.028198E+1	3.240356E+1	4.476318E+1
2023-02-25  12:35:45.864714	2.029419E+1	3.241577E+1	4.486694E+1
2023-02-25  12:35:45.864764	2.031250E+1	3.240967E+1	4.481201E+1
2023-02-25  12:35:45.864813	2.032471E+1	3.240356E+1	4.501343E+1
2023-02-25  12:35:45.864863	2.021484E+1	3.242188E+1	4.501953E+1
2023-02-25  12:35:45.864913	2.027588E+1	3.241577E+1	4.498901E+1
2023-02-25  12:35:45.864963	2.037964E+1	3.241577E+1	4.503174E+1
2023-02-25  12:35:45.865013	2.019653E+1	3.237305E+1	4.498291E+1
2023-02-25  12:35:45.865062	2.021484E+1	3.239746E+1	4.506226E+1
2023-02-25  12:35:45.865112	2.029419E+1	3.244019E+1	4.496460E+1
2023-02-25  12:35:45.865162	2.014771E+1	3.243408E+1	4.514160E+1
2023-02-25  12:35:45.865212	2.030029E+1	3.241577E+1	4.498901E+1
2023-02-25  12:35:45.865262	2.036133E+1	3.240356E+1	4.515991E+1
2023-02-25  12:35:45.865311	2.025757E+1	3.243408E+1	4.495850E+1
2023-02-25  12:35:45.865361	2.025146E+1	3.237915E+1	4.503784E+1
2023-02-25  12:35:45.865411	2.031250E+1	3.241577E+1	4.489746E+1
2023-02-25  12:35:45.865461	2.017822E+1	3.239746E+1	4.492798E+1
2023-02-25  12:35:45.865511	2.030640E+1	3.242188E+1	4.490967E+1
2023-02-25  12:35:45.865560	2.011108E+1	3.240356E+1	4.490356E+1
2023-02-25  12:35:45.865610	2.018433E+1	3.240356E+1	4.483032E+1
2023-02-25  12:35:45.865660	2.000122E+1	3.230591E+1	4.497681E+1
2023-02-25  12:35:45.865710	2.000122E+1	3.240356E+1	4.509277E+1
2023-02-25  12:35:45.865760	2.012939E+1	3.240356E+1	4.499512E+1
2023-02-25  12:35:45.865809	2.019653E+1	3.240967E+1	4.503174E+1
2023-02-25  12:35:45.865859	2.036133E+1	3.242188E+1	4.515381E+1
2023-02-25  12:35:45.865909	2.022705E+1	3.236084E+1	4.514160E+1
2023-02-25  12:35:45.865959	2.015991E+1	3.231201E+1	4.498901E+1
2023-02-25  12:35:45.866009	2.020874E+1	3.227539E+1	4.489746E+1
2023-02-25  12:35:45.866058	2.020874E+1	3.234253E+1	4.511719E+1
2023-02-25  12:35:45.866108	2.028809E+1	3.236694E+1	4.499512E+1
2023-02-25  12:35:45.866158	2.026367E+1	3.236084E+1	4.511108E+1
2023-02-25  12:35:45.866208	2.017212E+1	3.238525E+1	4.496460E+1
2023-02-25  12:35:45.866258	2.017822E+1	3.240356E+1	4.499512E+1
2023-02-25  12:35:45.866307	2.030640E+1	3.234253E+1	4.489746E+1
2023-02-25  12:35:45.866357	2.031250E+1	3.237915E+1	4.487915E+1
2023-02-25  12:35:45.866407	2.019653E+1	3.230591E+1	4.468994E+1
2023-02-25  12:35:45.866457	2.012939E+1	3.237915E+1	4.481812E+1
2023-02-25  12:35:45.866507	2.034302E+1	3.234863E+1	4.495850E+1
2023-02-25  12:35:45.866556	2.021484E+1	3.229980E+1	4.501343E+1
2023-02-25  12:35:45.866606	2.024536E+1	3.240967E+1	4.501953E+1
2023-02-25  12:35:45.866656	2.032471E+1	3.234863E+1	4.489136E+1
2023-02-25  12:35:45.866706	2.020264E+1	3.230591E+1	4.486694E+1
2023-02-25  12:35:45.866756	2.020264E+1	3.234863E+1	4.502563E+1
2023-02-25  12:35:45.866805	2.022705E+1	3.231812E+1	4.494019E+1
2023-02-25  12:35:45.866855	2.008667E+1	3.233643E+1	4.501343E+1
2023-02-25  12:35:45.866905	2.014160E+1	3.235474E+1	4.503784E+1
2023-02-25  12:35:45.866955	2.017212E+1	3.234253E+1	4.502563E+1
2023-02-25  12:35:45.867005	2.015381E+1	3.234863E+1	4.495239E+1
2023-02-25  12:35:45.867054	2.016602E+1	3.228149E+1	4.499512E+1
2023-02-25  12:35:45.867104	2.014160E+1	3.233643E+1	4.502563E+1
2023-02-25  12:35:45.867154	2.026367E+1	3.231812E+1	4.489746E+1
2023-02-25  12:35:45.867204	2.031250E+1	3.229370E+1	4.487915E+1
2023-02-25  12:35:45.867254	2.019043E+1	3.231201E+1	4.484863E+1
2023-02-25  12:35:45.867303	2.028809E+1	3.231812E+1	4.507446E+1
2023-02-25  12:35:45.867353	2.037354E+1	3.233643E+1	4.494629E+1
2023-02-25  12:35:45.867403	2.017212E+1	3.233032E+1	4.491577E+1
2023-02-25  12:35:45.867453	2.027588E+1	3.235474E+1	4.500732E+1
2023-02-25  12:35:45.867503	2.019653E+1	3.231201E+1	4.482422E+1
2023-02-25  12:35:45.867552	2.025146E+1	3.229980E+1	4.496460E+1
2023-02-25  12:35:45.867602	2.025757E+1	3.234863E+1	4.510498E+1
2023-02-25  12:35:45.867652	2.041626E+1	3.233643E+1	4.515381E+1
2023-02-25  12:35:45.867702	2.017822E+1	3.233032E+1	4.512939E+1
2023-02-25  12:35:45.867752	2.015991E+1	3.233032E+1	4.514160E+1
2023-02-25  12:35:45.867801	2.035522E+1	3.234863E+1	4.496460E+1
2023-02-25  12:35:45.867851	2.025146E+1	3.233032E+1	4.508057E+1
2023-02-25  12:35:45.867901	2.028809E+1	3.235474E+1	4.508057E+1
2023-02-25  12:35:45.867951	2.024536E+1	3.226318E+1	4.505615E+1
2023-02-25  12:35:45.868001	2.028198E+1	3.229370E+1	4.503174E+1
2023-02-25  12:35:45.868050	2.037964E+1	3.229980E+1	4.493408E+1
2023-02-25  12:35:45.868100	2.007446E+1	3.236084E+1	4.487305E+1
2023-02-25  12:35:45.868150	2.019653E+1	3.230591E+1	4.503784E+1
2023-02-25  12:35:45.868200	2.011108E+1	3.226929E+1	4.483032E+1
2023-02-25  12:35:45.868250	2.038574E+1	3.234253E+1	4.486084E+1
2023-02-25  12:35:45.868299	2.011719E+1	3.233032E+1	4.488525E+1
2023-02-25  12:35:45.868349	2.034302E+1	3.229370E+1	4.501343E+1
2023-02-25  12:35:45.868399	2.024536E+1	3.212891E+1	4.500732E+1
2023-02-25  12:35:45.868449	2.023315E+1	3.231812E+1	4.499512E+1
2023-02-25  12:35:45.868499	2.019653E+1	3.230591E+1	4.510498E+1
2023-02-25  12:35:45.868548	2.038574E+1	3.231812E+1	4.522095E+1
2023-02-25  12:35:45.868598	2.017822E+1	3.228149E+1	4.503174E+1
2023-02-25  12:35:45.868648	2.037354E+1	3.230591E+1	4.509277E+1
2023-02-25  12:35:45.868698	2.006226E+1	3.226929E+1	4.500122E+1
2023-02-25  12:35:45.868748	2.038574E+1	3.226929E+1	4.510498E+1
2023-02-25  12:35:45.868797	2.036133E+1	3.231812E+1	4.501343E+1
2023-02-25  12:35:45.868847	2.020874E+1	3.226318E+1	4.492798E+1
2023-02-25  12:35:45.868897	2.024536E+1	3.233643E+1	4.503784E+1
2023-02-25  12:35:45.868947	2.022095E+1	3.225708E+1	4.501343E+1
2023-02-25  12:35:45.868997	2.025146E+1	3.228760E+1	4.491577E+1
2023-02-25  12:35:45.869046	2.039185E+1	3.228149E+1	4.489746E+1
2023-02-25  12:35:45.869096	2.032471E+1	3.228760E+1	4.498901E+1
2023-02-25  12:35:45.869146	2.028198E+1	3.228149E+1	4.501343E+1
2023-02-25  12:35:45.869196	2.029419E+1	3.226929E+1	4.497070E+1
2023-02-25  12:35:45.869246	2.028198E+1	3.226929E+1	4.492798E+1
2023-02-25  12:35:45.869295	2.036743E+1	3.227539E+1	4.522705E+1
2023-02-25  12:35:45.869345	2.019653E+1	3.226318E+1	4.509888E+1
2023-02-25  12:35:45.869395	2.015991E+1	3.227539E+1	4.501343E+1
2023-02-25  12:35:45.869445	2.017212E+1	3.228149E+1	4.506226E+1
2023-02-25  12:35:45.869495	2.012329E+1	3.226929E+1	4.499512E+1
2023-02-25  12:35:45.869544	2.039795E+1	3.224487E+1	4.490967E+1
2023-02-25  12:35:45.869594	2.027588E+1	3.226318E+1	4.504395E+1
2023-02-25  12:35:45.869644	2.017212E+1	3.226929E+1	4.499512E+1
2023-02-25  12:35:45.869694	2.011719E+1	3.223877E+1	4.501343E+1
2023-02-25  12:35:45.869744	2.031860E+1	3.223267E+1	4.511108E+1
2023-02-25  12:35:45.869793	2.019653E+1	3.222656E+1	4.490967E+1
2023-02-25  12:35:45.869843	2.021484E+1	3.222656E+1	4.494629E+1
2023-02-25  12:35:45.869893	2.026978E+1	3.225708E+1	4.502563E+1
2023-02-25  12:35:45.869943	2.002563E+1	3.223877E+1	4.505005E+1
2023-02-25  12:35:45.869993	2.000732E+1	3.224487E+1	4.496460E+1
2023-02-25  12:35:45.870042	2.016602E+1	3.224487E+1	4.501343E+1
2023-02-25  12:35:45.870092	2.009888E+1	3.222046E+1	4.503784E+1
2023-02-25  12:35:45.870142	2.041016E+1	3.226318E+1	4.503784E+1
2023-02-25  12:35:45.870192	2.036133E+1	3.222656E+1	4.515381E+1
2023-02-25  12:35:45.870242	2.025757E+1	3.222656E+1	4.498901E+1
2023-02-25  12:35:45.870291	2.025757E+1	3.225708E+1	4.505615E+1
2023-02-25  12:35:45.870341	2.030640E+1	3.220825E+1	4.494019E+1
2023-02-25  12:35:45.870391	2.041016E+1	3.225098E+1	4.500122E+1
2023-02-25  12:35:45.870441	2.037964E+1	3.225098E+1	4.514160E+1
2023-02-25  12:35:45.870491	2.022095E+1	3.223877E+1	4.506836E+1
2023-02-25  12:35:45.870540	2.022095E+1	3.225708E+1	4.488525E+1
2023-02-25  12:35:45.870590	2.033081E+1	3.222656E+1	4.491577E+1
2023-02-25  12:35:45.870640	2.036743E+1	3.225708E+1	4.490356E+1
2023-02-25  12:35:45.870690	2.015991E+1	3.221436E+1	4.504395E+1
2023-02-25  12:35:45.870740	2.026978E+1	3.224487E+1	4.511108E+1
2023-02-25  12:35:45.870789	2.022095E+1	3.224487E+1	4.504395E+1
2023-02-25  12:35:45.870839	2.020874E+1	3.221436E+1	4.496460E+1
2023-02-25  12:35:45.870889	2.014160E+1	3.220825E+1	4.487305E+1
2023-02-25  12:35:45.870939	2.006226E+1	3.222656E+1	4.507446E+1
2023-02-25  12:35:45.870989	2.014771E+1	3.222046E+1	4.519043E+1
2023-02-25  12:35:45.871038	2.025146E+1	3.223877E+1	4.520264E+1
2023-02-25  12:35:45.871088	2.019043E+1	3.222046E+1	4.501953E+1
2023-02-25  12:35:45.871138	2.019653E+1	3.221436E+1	4.505615E+1
2023-02-25  12:35:45.871188	2.020874E+1	3.222656E+1	4.496460E+1
2023-02-25  12:35:45.871238	2.033691E+1	3.221436E+1	4.498901E+1
2023-02-25  12:35:45.871287	2.003784E+1	3.222046E+1	4.498901E+1
2023-02-25  12:35:45.871337	2.033691E+1	3.216553E+1	4.498291E+1
2023-02-25  12:35:45.871387	2.052612E+1	3.222046E+1	4.494629E+1
2023-02-25  12:35:45.871437	2.032471E+1	3.217163E+1	4.489746E+1
2023-02-25  12:35:45.871487	2.031250E+1	3.223267E+1	4.491577E+1
2023-02-25  12:35:45.871536	2.023926E+1	3.222046E+1	4.491577E+1
2023-02-25  12:35:45.871586	2.025146E+1	3.218384E+1	4.498901E+1
2023-02-25  12:35:45.871636	2.026367E+1	3.218994E+1	4.486694E+1
2023-02-25  12:35:45.871686	2.019043E+1	3.219604E+1	4.473877E+1
2023-02-25  12:35:45.871736	2.028198E+1	3.218994E+1	4.494629E+1
2023-02-25  12:35:45.871785	2.023315E+1	3.222046E+1	4.506836E+1
2023-02-25  12:35:45.871835	2.031860E+1	3.218994E+1	4.512329E+1
2023-02-25  12:35:45.871885	2.032471E+1	3.218994E+1	4.491577E+1
2023-02-25  12:35:45.871935	2.026367E+1	3.222656E+1	4.498901E+1
2023-02-25  12:35:45.871985	2.025146E+1	3.220215E+1	4.503784E+1
2023-02-25  12:35:45.872034	2.037354E+1	3.219604E+1	4.498901E+1
2023-02-25  12:35:45.872084	2.008667E+1	3.217773E+1	4.479370E+1
2023-02-25  12:35:45.872134	2.007446E+1	3.218384E+1	4.479370E+1
2023-02-25  12:35:45.872184	2.014160E+1	3.215942E+1	4.490356E+1
2023-02-25  12:35:45.872234	2.024536E+1	3.220825E+1	4.497681E+1
2023-02-25  12:35:45.872283	2.019653E+1	3.218384E+1	4.489746E+1
2023-02-25  12:35:45.872333	2.019653E+1	3.217163E+1	4.485474E+1
2023-02-25  12:35:45.872383	2.023315E+1	3.218384E+1	4.482422E+1
2023-02-25  12:35:45.872433	2.016602E+1	3.215332E+1	4.488525E+1
2023-02-25  12:35:45.872483	2.031250E+1	3.217163E+1	4.497070E+1
2023-02-25  12:35:45.872532	2.013550E+1	3.215942E+1	4.497070E+1
2023-02-25  12:35:45.872582	2.034912E+1	3.218384E+1	4.493408E+1
2023-02-25  12:35:45.872632	2.034302E+1	3.218994E+1	4.498901E+1
2023-02-25  12:35:45.872682	2.026978E+1	3.217773E+1	4.503784E+1
2023-02-25  12:35:45.872732	2.020264E+1	3.217773E+1	4.506836E+1
2023-02-25  12:35:45.872781	2.019653E+1	3.218994E+1	4.509888E+1
2023-02-25  12:35:45.872831	2.037354E+1	3.212280E+1	4.505615E+1
2023-02-25  12:35:45.872881	2.028198E+1	3.216553E+1	4.505615E+1
2023-02-25  12:35:45.872931	2.034302E+1	3.215942E+1	4.508057E+1
2023-02-25  12:35:45.872981	2.037964E+1	3.215942E+1	4.492798E+1
2023-02-25  12:35:45.873030	2.029419E+1	3.215942E+1	4.493408E+1
2023-02-25  12:35:45.873080	2.023926E+1	3.214722E+1	4.490356E+1
2023-02-25  12:35:45.873130	2.015991E+1	3.214722E+1	4.489136E+1
2023-02-25  12:35:45.873180	2.028198E+1	3.214111E+1	4.486694E+1
2023-02-25  12:35:45.873230	2.013550E+1	3.214111E+1	4.496460E+1
2023-02-25  12:35:45.873279	2.008057E+1	3.214722E+1	4.489746E+1
2023-02-25  12:35:45.873329	2.023926E+1	3.211670E+1	4.490356E+1
2023-02-25  12:35:45.873379	2.042236E+1	3.216553E+1	4.498291E+1
2023-02-25  12:35:45.873429	2.026978E+1	3.215332E+1	4.500122E+1
2023-02-25  12:35:45.873479	2.033081E+1	3.214722E+1	4.494629E+1
2023-02-25  12:35:45.873528	2.030640E+1	3.206787E+1	4.506226E+1
2023-02-25  12:35:45.873578	2.011108E+1	3.214722E+1	4.523315E+1
2023-02-25  12:35:45.873628	2.021484E+1	3.214111E+1	4.506836E+1
2023-02-25  12:35:45.873678	2.036133E+1	3.213501E+1	4.505005E+1
2023-02-25  12:35:45.873728	2.025757E+1	3.214111E+1	4.514771E+1
2023-02-25  12:35:45.873777	2.028809E+1	3.212280E+1	4.497070E+1
2023-02-25  12:35:45.873827	2.029419E+1	3.211670E+1	4.498901E+1
2023-02-25  12:35:45.873877	2.022095E+1	3.211060E+1	4.481812E+1
2023-02-25  12:35:45.873927	2.011108E+1	3.210449E+1	4.506836E+1
2023-02-25  12:35:45.873977	2.042847E+1	3.209839E+1	4.501953E+1
2023-02-25  12:35:45.874026	2.030640E+1	3.211670E+1	4.496460E+1
2023-02-25  12:35:45.874076	2.024536E+1	3.211670E+1	4.498901E+1
2023-02-25  12:35:45.874126	2.024536E+1	3.212280E+1	4.505005E+1
2023-02-25  12:35:45.874176	2.033691E+1	3.211060E+1	4.491577E+1
2023-02-25  12:35:45.874226	2.031250E+1	3.209839E+1	4.496460E+1
2023-02-25  12:35:45.874275	2.048950E+1	3.211670E+1	4.499512E+1
2023-02-25  12:35:45.874325	2.025757E+1	3.209839E+1	4.498291E+1
2023-02-25  12:35:45.874375	2.022095E+1	3.208008E+1	4.509277E+1
2023-02-25  12:35:45.874425	2.026978E+1	3.209229E+1	4.497681E+1
2023-02-25  12:35:45.874475	2.020874E+1	3.211060E+1	4.500122E+1
2023-02-25  12:35:45.874524	2.034912E+1	3.209229E+1	4.501343E+1
2023-02-25  12:35:45.874574	2.026367E+1	3.212280E+1	4.500122E+1
2023-02-25  12:35:45.874624	2.008667E+1	3.214722E+1	4.496460E+1
2023-02-25  12:35:45.874674	2.025146E+1	3.210449E+1	4.495850E+1
2023-02-25  12:35:45.874724	2.031860E+1	3.209229E+1	4.508667E+1
2023-02-25  12:35:45.874773	2.015991E+1	3.204346E+1	4.497070E+1
2023-02-25  12:35:45.874823	2.031860E+1	3.209839E+1	4.493408E+1
2023-02-25  12:35:45.874873	2.018433E+1	3.209839E+1	4.502563E+1
2023-02-25  12:35:45.874923	2.021484E+1	3.209839E+1	4.495239E+1
2023-02-25  12:35:45.874973	2.037964E+1	3.212280E+1	4.475098E+1
2023-02-25  12:35:45.875022	2.012939E+1	3.208618E+1	4.504395E+1
2023-02-25  12:35:45.875072	2.022705E+1	3.204346E+1	4.501953E+1
2023-02-25  12:35:45.875122	2.042847E+1	3.212891E+1	4.496460E+1
2023-02-25  12:35:45.875172	2.025757E+1	3.207397E+1	4.500732E+1
2023-02-25  12:35:45.875222	2.028809E+1	3.210449E+1	4.512329E+1
2023-02-25  12:35:45.875271	2.018433E+1	3.211670E+1	4.505615E+1
2023-02-25  12:35:45.875321	2.031860E+1	3.201904E+1	4.506836E+1
2023-02-25  12:35:45.875371	2.020264E+1	3.207397E+1	4.506836E+1
2023-02-25  12:35:45.875421	2.030640E+1	3.208618E+1	4.501343E+1
2023-02-25  12:35:45.875471	2.012329E+1	3.205566E+1	4.498291E+1
2023-02-25  12:35:45.875520	2.025757E+1	3.205566E+1	4.507446E+1
2023-02-25  12:35:45.875570	2.031250E+1	3.208618E+1	4.506226E+1
2023-02-25  12:35:45.875620	2.024536E+1	3.211670E+1	4.502563E+1
2023-02-25  12:35:45.875670	2.025757E+1	3.211060E+1	4.504395E+1
2023-02-25  12:35:45.875720	2.030029E+1	3.206177E+1	4.506226E+1
2023-02-25  12:35:45.875769	2.018433E+1	3.209839E+1	4.487915E+1
2023-02-25  12:35:45.875819	2.030029E+1	3.206787E+1	4.499512E+1
2023-02-25  12:35:45.875869	2.026978E+1	3.202515E+1	4.497681E+1
2023-02-25  12:35:45.875919	2.026978E+1	3.206177E+1	4.512329E+1
2023-02-25  12:35:45.875969	2.032471E+1	3.207397E+1	4.504395E+1
2023-02-25  12:35:45.876018	2.030640E+1	3.204956E+1	4.500732E+1
2023-02-25  12:35:45.876068	2.037354E+1	3.209839E+1	4.508667E+1
2023-02-25  12:35:45.876118	2.009888E+1	3.208008E+1	4.515991E+1
2023-02-25  12:35:45.876168	2.037964E+1	3.204956E+1	4.507446E+1
2023-02-25  12:35:45.876218	2.017822E+1	3.204956E+1	4.509888E+1
2023-02-25  12:35:45.876267	2.036743E+1	3.207397E+1	4.506226E+1
2023-02-25  12:35:45.876317	2.005615E+1	3.199463E+1	4.511108E+1
2023-02-25  12:35:45.876367	2.015381E+1	3.203125E+1	4.506836E+1
2023-02-25  12:35:45.876417	2.028809E+1	3.203735E+1	4.504395E+1
2023-02-25  12:35:45.876467	2.016602E+1	3.203735E+1	4.511108E+1
2023-02-25  12:35:45.876516	2.028809E+1	3.201294E+1	4.495239E+1
2023-02-25  12:35:45.876566	2.018433E+1	3.209229E+1	4.490356E+1
2023-02-25  12:35:45.876616	2.029419E+1	3.208618E+1	4.492188E+1
2023-02-25  12:35:45.876666	2.023926E+1	3.209839E+1	4.492188E+1
2023-02-25  12:35:45.876716	2.010498E+1	3.204956E+1	4.490967E+1
2023-02-25  12:35:45.876765	2.024536E+1	3.204956E+1	4.497681E+1
2023-02-25  12:35:45.876815	2.023315E+1	3.206787E+1	4.503784E+1
2023-02-25  12:35:45.876865	2.025146E+1	3.203735E+1	4.508057E+1
2023-02-25  12:35:45.876915	2.036743E+1	3.204346E+1	4.503174E+1
2023-02-25  12:35:45.876965	2.035522E+1	3.203735E+1	4.505005E+1
2023-02-25  12:35:45.877014	2.022705E+1	3.204956E+1	4.499512E+1
2023-02-25  12:35:45.877064	2.020874E+1	3.203735E+1	4.503784E+1
2023-02-25  12:35:45.877114	2.035522E+1	3.201904E+1	4.508667E+1
2023-02-25  12:35:45.877164	2.030640E+1	3.203125E+1	4.495239E+1
2023-02-25  12:35:45.877214	2.012939E+1	3.201294E+1	4.509888E+1
2023-02-25  12:35:45.877263	2.026978E+1	3.202515E+1	4.497681E+1
2023-02-25  12:35:45.877313	2.030640E+1	3.199463E+1	4.505005E+1
2023-02-25  12:35:45.877363	2.012329E+1	3.207397E+1	4.494019E+1
2023-02-25  12:35:45.877413	2.031860E+1	3.199463E+1	4.477539E+1
2023-02-25  12:35:45.877463	2.027588E+1	3.200073E+1	4.488525E+1
2023-02-25  12:35:45.877512	2.033081E+1	3.204346E+1	4.488525E+1
2023-02-25  12:35:45.877562	2.020264E+1	3.203735E+1	4.512329E+1
2023-02-25  12:35:45.877612	2.011719E+1	3.198853E+1	4.489746E+1
2023-02-25  12:35:45.877662	2.031250E+1	3.201294E+1	4.489746E+1
2023-02-25  12:35:45.877712	2.018433E+1	3.195190E+1	4.498901E+1
2023-02-25  12:35:45.877761	2.026978E+1	3.198242E+1	4.498901E+1
2023-02-25  12:35:45.877811	2.025146E+1	3.198853E+1	4.504395E+1
2023-02-25  12:35:45.877861	2.025146E+1	3.200684E+1	4.490967E+1
2023-02-25  12:35:45.877911	2.029419E+1	3.206177E+1	4.531250E+1
2023-02-25  12:35:45.877961	2.027588E+1	3.199463E+1	4.507446E+1
2023-02-25  12:35:45.878010	2.014160E+1	3.201294E+1	4.503784E+1
2023-02-25  12:35:45.878060	2.020264E+1	3.198242E+1	4.495850E+1
2023-02-25  12:35:45.878110	2.027588E+1	3.200684E+1	4.507446E+1
2023-02-25  12:35:45.878160	2.020874E+1	3.197021E+1	4.503174E+1
2023-02-25  12:35:45.878210	2.034302E+1	3.196411E+1	4.495850E+1
2023-02-25  12:35:45.878259	2.020874E+1	3.200684E+1	4.491577E+1
2023-02-25  12:35:45.878309	2.030029E+1	3.200073E+1	4.491577E+1
2023-02-25  12:35:45.878359	2.022095E+1	3.197021E+1	4.478149E+1
2023-02-25  12:35:45.878409	2.015991E+1	3.201294E+1	4.491577E+1
2023-02-25  12:35:45.878459	2.024536E+1	3.199463E+1	4.486694E+1
2023-02-25  12:35:45.878508	2.036133E+1	3.202515E+1	4.505615E+1
2023-02-25  12:35:45.878558	2.020874E+1	3.197632E+1	4.503784E+1
2023-02-25  12:35:45.878608	2.023315E+1	3.198242E+1	4.482422E+1
2023-02-25  12:35:45.878658	2.033691E+1	3.195801E+1	4.495239E+1
2023-02-25  12:35:45.878708	2.010498E+1	3.200684E+1	4.508667E+1
2023-02-25  12:35:45.878757	2.014160E+1	3.190308E+1	4.505005E+1
2023-02-25  12:35:45.878807	2.020874E+1	3.200073E+1	4.502563E+1
2023-02-25  12:35:45.878857	2.038574E+1	3.201294E+1	4.508057E+1
2023-02-25  12:35:45.878907	2.038574E+1	3.194580E+1	4.513550E+1
2023-02-25  12:35:45.878957	2.013550E+1	3.199463E+1	4.494019E+1
2023-02-25  12:35:45.879006	2.018433E+1	3.195801E+1	4.490967E+1
2023-02-25  12:35:45.879056	2.025146E+1	3.195190E+1	4.492188E+1
2023-02-25  12:35:45.879106	2.026978E+1	3.196411E+1	4.495850E+1
2023-02-25  12:35:45.879156	2.023315E+1	3.198853E+1	4.493408E+1
2023-02-25  12:35:45.879206	2.033691E+1	3.195801E+1	4.483032E+1
2023-02-25  12:35:45.879255	2.018433E+1	3.192749E+1	4.497070E+1
2023-02-25  12:35:45.879305	2.015381E+1	3.199463E+1	4.498291E+1
2023-02-25  12:35:45.879355	2.023315E+1	3.197632E+1	4.494629E+1
2023-02-25  12:35:45.879405	2.034302E+1	3.195801E+1	4.505005E+1
2023-02-25  12:35:45.879455	2.023926E+1	3.199463E+1	4.485474E+1
2023-02-25  12:35:45.879504	2.025146E+1	3.197021E+1	4.487915E+1
2023-02-25  12:35:45.879554	2.041016E+1	3.189697E+1	4.501953E+1
2023-02-25  12:35:45.879604	2.026367E+1	3.192139E+1	4.503174E+1
2023-02-25  12:35:45.879654	2.039185E+1	3.197021E+1	4.515991E+1
2023-02-25  12:35:45.879704	2.030640E+1	3.198853E+1	4.499512E+1
2023-02-25  12:35:45.879753	2.026367E+1	3.194580E+1	4.498291E+1
2023-02-25  12:35:45.879803	2.042847E+1	3.195801E+1	4.499512E+1
2023-02-25  12:35:45.879853	2.039185E+1	3.196411E+1	4.491577E+1
2023-02-25  12:35:45.879903	2.037964E+1	3.190918E+1	4.497681E+1
2023-02-25  12:35:45.879953	2.030640E+1	3.194580E+1	4.497681E+1
2023-02-25  12:35:45.880002	2.027588E+1	3.194580E+1	4.498291E+1
2023-02-25  12:35:45.880052	2.025757E+1	3.194580E+1	4.505615E+1
2023-02-25  12:35:45.880102	2.023315E+1	3.186035E+1	4.494629E+1
2023-02-25  12:35:45.880152	2.035522E+1	3.190308E+1	4.495850E+1
2023-02-25  12:35:45.880202	2.036743E+1	3.191528E+1	4.503784E+1
2023-02-25  12:35:45.880251	2.022095E+1	3.192749E+1	4.493408E+1
2023-02-25  12:35:45.880301	2.009888E+1	3.192749E+1	4.494019E+1
2023-02-25  12:35:45.880351	2.020874E+1	3.193970E+1	4.494629E+1
2023-02-25  12:35:45.880401	2.017212E+1	3.192139E+1	4.497070E+1
2023-02-25  12:35:45.880451	2.007446E+1	3.192749E+1	4.509888E+1
2023-02-25  12:35:45.880500	2.019653E+1	3.192749E+1	4.495850E+1
2023-02-25  12:35:45.880550	2.026367E+1	3.191528E+1	4.498291E+1
2023-02-25  12:35:45.880600	2.033691E+1	3.190308E+1	4.486694E+1
2023-02-25  12:35:45.880650	2.015381E+1	3.192749E+1	4.488525E+1
2023-02-25  12:35:45.880700	2.009888E+1	3.194580E+1	4.496460E+1
2023-02-25  12:35:45.880749	2.028809E+1	3.189697E+1	4.487305E+1
2023-02-25  12:35:45.880799	2.017212E+1	3.189087E+1	4.503174E+1
2023-02-25  12:35:45.880849	2.028809E+1	3.190918E+1	4.506226E+1
2023-02-25  12:35:45.880899	2.038574E+1	3.191528E+1	4.501343E+1
2023-02-25  12:35:45.880949	2.015381E+1	3.190308E+1	4.494019E+1
2023-02-25  12:35:45.880998	2.023315E+1	3.188477E+1	4.500732E+1
2023-02-25  12:35:45.881048	2.042236E+1	3.192749E+1	4.490356E+1
2023-02-25  12:35:45.881098	2.031250E+1	3.187866E+1	4.497681E+1
2023-02-25  12:35:45.881148	2.029419E+1	3.189697E+1	4.498901E+1
2023-02-25  12:35:45.881198	2.027588E+1	3.193359E+1	4.489136E+1
2023-02-25  12:35:45.881247	2.026367E+1	3.190918E+1	4.508667E+1
2023-02-25  12:35:45.881297	2.029419E+1	3.189697E+1	4.498901E+1
2023-02-25  12:35:45.881347	1.994629E+1	3.188477E+1	4.492188E+1
2023-02-25  12:35:45.881397	2.018433E+1	3.188477E+1	4.509277E+1
2023-02-25  12:35:45.881447	2.016602E+1	3.190918E+1	4.508057E+1
2023-02-25  12:35:45.881496	2.017212E+1	3.187256E+1	4.511719E+1
2023-02-25  12:35:45.881546	2.021484E+1	3.187256E+1	4.509888E+1
2023-02-25  12:35:45.881596	2.011108E+1	3.188477E+1	4.484863E+1
2023-02-25  12:35:45.881646	2.014771E+1	3.188477E+1	4.489136E+1
2023-02-25  12:35:45.881696	2.014771E+1	3.189697E+1	4.512939E+1
2023-02-25  12:35:45.881745	2.019653E+1	3.190308E+1	4.489746E+1
2023-02-25  12:35:45.881795	2.030640E+1	3.186035E+1	4.490967E+1
